"variable","base_var","always_zero","nonzero_steps","total_steps","proportion_nonzero","filename","type","dataset","h","w"
"CPIAUCSL_mlag1","CPIAUCSL",FALSE,4,26,0.153846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"CPIAUCSL_mlag2","CPIAUCSL",FALSE,4,26,0.153846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"PPIACO_mlag0","PPIACO",FALSE,11,26,0.423076923076923,"nowcast_full_w105.RData","nowcast","full",NA,105
"PPIACO_mlag1","PPIACO",FALSE,11,26,0.423076923076923,"nowcast_full_w105.RData","nowcast","full",NA,105
"PPIACO_mlag2","PPIACO",FALSE,11,26,0.423076923076923,"nowcast_full_w105.RData","nowcast","full",NA,105
"PCEPILFE_mlag0","PCEPILFE",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"PCEPILFE_mlag1","PCEPILFE",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"PCEPILFE_mlag2","PCEPILFE",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"PCEPI_mlag0","PCEPI",FALSE,11,26,0.423076923076923,"nowcast_full_w105.RData","nowcast","full",NA,105
"PCEPI_mlag1","PCEPI",FALSE,11,26,0.423076923076923,"nowcast_full_w105.RData","nowcast","full",NA,105
"PCEPI_mlag2","PCEPI",FALSE,11,26,0.423076923076923,"nowcast_full_w105.RData","nowcast","full",NA,105
"DFXARC1M027SBEA_mlag0","DFXARC1M027SBEA",FALSE,1,26,0.0384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"DFXARC1M027SBEA_mlag1","DFXARC1M027SBEA",FALSE,1,26,0.0384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"DFXARC1M027SBEA_mlag2","DFXARC1M027SBEA",FALSE,1,26,0.0384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"DNRGRC1M027SBEA_mlag0","DNRGRC1M027SBEA",FALSE,4,26,0.153846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"DNRGRC1M027SBEA_mlag1","DNRGRC1M027SBEA",FALSE,4,26,0.153846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"DNRGRC1M027SBEA_mlag2","DNRGRC1M027SBEA",FALSE,4,26,0.153846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"CPILFESL_mlag0","CPILFESL",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"CPILFESL_mlag1","CPILFESL",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"CPILFESL_mlag2","CPILFESL",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"RSAFS_mlag0","RSAFS",FALSE,13,26,0.5,"nowcast_full_w105.RData","nowcast","full",NA,105
"RSAFS_mlag1","RSAFS",FALSE,13,26,0.5,"nowcast_full_w105.RData","nowcast","full",NA,105
"RSAFS_mlag2","RSAFS",FALSE,13,26,0.5,"nowcast_full_w105.RData","nowcast","full",NA,105
"HSN1F_mlag0","HSN1F",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"HSN1F_mlag1","HSN1F",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"HSN1F_mlag2","HSN1F",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"HOUST_mlag0","HOUST",FALSE,19,26,0.730769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"HOUST_mlag1","HOUST",FALSE,19,26,0.730769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"HOUST_mlag2","HOUST",FALSE,19,26,0.730769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"PERMIT_mlag0","PERMIT",FALSE,19,26,0.730769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"PERMIT_mlag1","PERMIT",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"PERMIT_mlag2","PERMIT",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"UNRATE_mlag0","UNRATE",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"UNRATE_mlag1","UNRATE",FALSE,10,26,0.384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"UNRATE_mlag2","UNRATE",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"PAYEMS_mlag0","PAYEMS",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"PAYEMS_mlag1","PAYEMS",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"PAYEMS_mlag2","PAYEMS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"INDPRO_mlag0","INDPRO",FALSE,10,26,0.384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"INDPRO_mlag1","INDPRO",FALSE,10,26,0.384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"INDPRO_mlag2","INDPRO",FALSE,19,26,0.730769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"BUSINV_mlag0","BUSINV",FALSE,23,26,0.884615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"BUSINV_mlag1","BUSINV",FALSE,25,26,0.961538461538462,"nowcast_full_w105.RData","nowcast","full",NA,105
"BUSINV_mlag2","BUSINV",FALSE,21,26,0.807692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"DSPIC96_mlag0","DSPIC96",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"DSPIC96_mlag1","DSPIC96",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"DSPIC96_mlag2","DSPIC96",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"ULCNFB_qlag0","ULCNFB",FALSE,14,26,0.538461538461538,"nowcast_full_w105.RData","nowcast","full",NA,105
"GDP_qlag0","GDP",FALSE,23,26,0.884615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag0","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag1","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag2","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag3","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag4","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag5","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag6","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag7","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag8","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag9","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag10","SP500",FALSE,12,65,0.184615384615385,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag11","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag12","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag13","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag14","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag15","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag16","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag17","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag18","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag19","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag20","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag21","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag22","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag23","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag24","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag25","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag26","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag27","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag28","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag29","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag30","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag31","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag32","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag33","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag34","SP500",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag35","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag36","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag37","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag38","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag39","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag40","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag41","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag42","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag43","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag44","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag45","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag46","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag47","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag48","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag49","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag50","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag51","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag52","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag53","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag54","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag55","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag56","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag57","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag58","SP500",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"SP500_lag59","SP500",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag0","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag1","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag2","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag3","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag4","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag5","NASDAQCOM",FALSE,12,65,0.184615384615385,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag6","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag7","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag8","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag9","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag10","NASDAQCOM",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag11","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag12","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag13","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag14","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag15","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag16","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag17","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag18","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag19","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag20","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag21","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag22","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag23","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag24","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag25","NASDAQCOM",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag26","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag27","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag28","NASDAQCOM",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag29","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag30","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag31","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag32","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag33","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag34","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag35","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag36","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag37","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag38","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag39","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag40","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag41","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag42","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag43","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag44","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag45","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag46","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag47","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag48","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag49","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag50","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag51","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag52","NASDAQCOM",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag53","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag54","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag55","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag56","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag57","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag58","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NASDAQCOM_lag59","NASDAQCOM",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag0","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag1","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag2","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag3","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag4","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag5","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag6","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag7","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag8","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag9","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag10","VIXCLS",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag11","VIXCLS",FALSE,6,65,0.0923076923076923,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag12","VIXCLS",FALSE,8,65,0.123076923076923,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag13","VIXCLS",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag14","VIXCLS",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag15","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag16","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag17","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag18","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag19","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag20","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag21","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag22","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag23","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag24","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag25","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag26","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag27","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag28","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag29","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag30","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag31","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag32","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag33","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag34","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag35","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag36","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag37","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag38","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag39","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag40","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag41","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag42","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag43","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag44","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag45","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag46","VIXCLS",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag47","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag48","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag49","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag50","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag51","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag52","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag53","VIXCLS",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag54","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag55","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag56","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag57","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag58","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"VIXCLS_lag59","VIXCLS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag0","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag1","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag2","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag3","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag4","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag5","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag6","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag7","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag8","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag9","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag10","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag11","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag12","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag13","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag14","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
